DateTime,Time Since Epoch,Temperature,Dew Point,Humidity,Wind Speed,Precip.
2018-01-02 01:51:00,1514857860,16,3.0,57.0,12.0,0.0
2018-01-02 02:51:00,1514861460,16,2.0,54.0,21.0,0.0
2018-01-02 03:51:00,1514865060,15,1.0,54.0,17.0,0.0
2018-01-02 04:51:00,1514868660,15,1.0,54.0,14.0,0.0
2018-01-02 05:51:00,1514872260,14,1.0,56.0,15.0,0.0
2018-01-02 06:51:00,1514875860,14,1.0,56.0,15.0,0.0
2018-01-02 07:51:00,1514879460,14,2.0,59.0,13.0,0.0
2018-01-02 08:51:00,1514883060,14,2.0,59.0,14.0,0.0
2018-01-02 09:51:00,1514886660,15,2.0,56.0,14.0,0.0
2018-01-02 10:51:00,1514890260,17,3.0,54.0,12.0,0.0
2018-01-02 11:51:00,1514893860,19,4.0,52.0,13.0,0.0
2018-01-02 12:51:00,1514897460,21,6.0,53.0,15.0,0.0
2018-01-02 13:51:00,1514901060,23,7.0,50.0,15.0,0.0
2018-01-02 14:51:00,1514904660,24,6.0,46.0,14.0,0.0
2018-01-02 15:51:00,1514908260,26,5.0,41.0,10.0,0.0
2018-01-02 16:51:00,1514911860,25,6.0,45.0,12.0,0.0
2018-01-02 17:51:00,1514915460,24,7.0,48.0,13.0,0.0
2018-01-02 18:51:00,1514919060,24,6.0,46.0,15.0,0.0
2018-01-02 19:51:00,1514922660,24,6.0,46.0,12.0,0.0
2018-01-02 20:51:00,1514926260,22,5.0,48.0,15.0,0.0
2018-01-02 21:51:00,1514929860,21,6.0,53.0,15.0,0.0
2018-01-02 22:51:00,1514933460,21,4.0,48.0,8.0,0.0
2018-01-02 23:51:00,1514937060,21,3.0,46.0,16.0,0.0
2018-01-03 01:51:00,1514944260,20,2.0,46.0,16.0,0.0
2018-01-03 02:51:00,1514947860,20,1.0,44.0,10.0,0.0
2018-01-03 03:51:00,1514951460,19,2.0,47.0,9.0,0.0
2018-01-03 04:51:00,1514955060,19,0.0,43.0,13.0,0.0
2018-01-03 05:51:00,1514958660,18,2.0,50.0,12.0,0.0
2018-01-03 06:51:00,1514962260,18,1.0,48.0,9.0,0.0
2018-01-03 07:51:00,1514965860,18,0.0,45.0,7.0,0.0
2018-01-03 08:51:00,1514969460,18,0.0,45.0,6.0,0.0
2018-01-03 09:51:00,1514973060,20,0.0,42.0,3.0,0.0
2018-01-03 10:51:00,1514976660,22,3.0,44.0,5.0,0.0
2018-01-03 11:51:00,1514980260,24,2.0,38.0,3.0,0.0
2018-01-03 12:51:00,1514983860,26,2.0,35.0,3.0,0.0
