DateTime,Time Since Epoch,Temperature,Dew Point,Humidity,Wind Speed,Precip.
2008-01-04 15:51:00,1199461860,36,7.0,30.0,13.0,0.0
2008-01-04 16:51:00,1199465460,37,5.0,26.0,20.0,0.0
2008-01-04 17:51:00,1199469060,37,5.0,26.0,16.0,0.0
2008-01-04 18:51:00,1199472660,37,8.0,30.0,8.0,0.0
2008-01-04 19:51:00,1199476260,37,8.0,30.0,6.0,0.0
2008-01-04 20:51:00,1199479860,37,8.0,30.0,9.0,0.0
2008-01-04 21:51:00,1199483460,37,11.0,34.0,9.0,0.0
2008-01-04 22:51:00,1199487060,37,12.0,36.0,8.0,0.0
2008-01-05 00:51:00,1199494260,35,15.0,44.0,10.0,0.0
2008-01-05 01:51:00,1199497860,35,14.0,42.0,12.0,0.0
2008-01-05 02:51:00,1199501460,35,14.0,42.0,10.0,0.0
2008-01-05 03:51:00,1199505060,36,14.0,41.0,5.0,0.0
2008-01-05 04:51:00,1199508660,34,14.0,44.0,5.0,0.0
2008-01-05 05:51:00,1199512260,33,15.0,48.0,5.0,0.0
2008-01-05 06:51:00,1199515860,33,16.0,50.0,0.0,0.0
2008-01-05 07:51:00,1199519460,34,17.0,50.0,0.0,0.0
2008-01-05 08:51:00,1199523060,34,17.0,50.0,5.0,0.0
2008-01-05 09:51:00,1199526660,35,18.0,50.0,5.0,0.0
2008-01-05 10:51:00,1199530260,37,17.0,44.0,6.0,0.0
2008-01-05 11:51:00,1199533860,38,17.0,43.0,6.0,0.0
2008-01-05 12:51:00,1199537460,40,20.0,45.0,7.0,0.0
2008-01-05 13:51:00,1199541060,42,19.0,40.0,5.0,0.0
2008-01-05 14:51:00,1199544660,43,19.0,38.0,6.0,0.0
2008-01-05 15:51:00,1199548260,43,19.0,38.0,8.0,0.0
2008-01-05 16:51:00,1199551860,43,20.0,40.0,5.0,0.0
2008-01-05 17:51:00,1199555460,41,22.0,47.0,6.0,0.0
2008-01-05 18:51:00,1199559060,41,23.0,49.0,6.0,0.0
2008-01-05 19:51:00,1199562660,42,24.0,49.0,6.0,0.0
2008-01-05 20:51:00,1199566260,42,23.0,47.0,6.0,0.0
2008-01-05 21:51:00,1199569860,41,27.0,57.0,7.0,0.0
2008-01-05 22:51:00,1199573460,40,28.0,63.0,8.0,0.0
2008-01-06 00:51:00,1199580660,38,29.0,70.0,7.0,0.0
2008-01-06 01:51:00,1199584260,38,29.0,70.0,6.0,0.0
2008-01-06 02:51:00,1199587860,38,30.0,73.0,5.0,0.0
2008-01-06 03:51:00,1199591460,38,30.0,73.0,8.0,0.0
2008-01-06 04:51:00,1199595060,38,30.0,73.0,6.0,0.0
2008-01-06 05:51:00,1199598660,38,30.0,73.0,8.0,0.0
2008-01-06 06:51:00,1199602260,38,30.0,73.0,7.0,0.0
2008-01-06 07:51:00,1199605860,37,28.0,70.0,7.0,0.0
2008-01-06 08:51:00,1199609460,38,29.0,70.0,9.0,0.0
2008-01-06 09:51:00,1199613060,38,30.0,73.0,7.0,0.0
2008-01-06 10:51:00,1199616660,40,31.0,70.0,6.0,0.0
2008-01-06 11:51:00,1199620260,43,0.0,65.0,5.0,0.0
2008-01-06 12:51:00,1199623860,45,31.0,58.0,6.0,0.0
2008-01-06 13:51:00,1199627460,47,31.0,54.0,7.0,0.0
2008-01-06 14:51:00,1199631060,47,0.0,56.0,5.0,0.0
2008-01-06 15:51:00,1199634660,47,0.0,56.0,6.0,0.0
2008-01-06 16:51:00,1199638260,45,33.0,63.0,6.0,0.0
2008-01-06 17:51:00,1199641860,44,34.0,68.0,8.0,0.0
2008-01-06 18:51:00,1199645460,45,36.0,71.0,9.0,0.0
2008-01-06 19:51:00,1199649060,44,36.0,73.0,8.0,0.0
2008-01-06 20:51:00,1199652660,45,36.0,71.0,5.0,0.0
2008-01-06 21:51:00,1199656260,46,37.0,71.0,5.0,0.0
2008-01-06 22:51:00,1199659860,47,38.0,71.0,3.0,0.0
2008-01-07 00:51:00,1199667060,45,38.0,76.0,0.0,0.0
2008-01-07 01:51:00,1199670660,47,39.0,74.0,5.0,0.0
2008-01-07 02:51:00,1199674260,45,37.0,74.0,5.0,0.0
2008-01-07 03:51:00,1199677860,44,37.0,76.0,3.0,0.0
2008-01-07 04:51:00,1199681460,43,37.0,80.0,0.0,0.0
2008-01-07 05:51:00,1199685060,43,37.0,80.0,5.0,0.0
2008-01-07 06:51:00,1199688660,47,39.0,74.0,3.0,0.0
2008-01-07 07:51:00,1199692260,46,37.0,71.0,5.0,0.0
2008-01-07 08:51:00,1199695860,47,38.0,71.0,3.0,0.0
2008-01-07 09:51:00,1199699460,51,40.0,66.0,7.0,0.0
2008-01-07 10:51:00,1199703060,51,39.0,63.0,7.0,0.0
2008-01-07 11:51:00,1199706660,52,40.0,63.0,7.0,0.0
2008-01-07 12:51:00,1199710260,53,40.0,61.0,8.0,0.0
2008-01-07 13:51:00,1199713860,56,41.0,57.0,8.0,0.0
2008-01-07 14:51:00,1199717460,59,42.0,53.0,7.0,0.0
2008-01-07 15:51:00,1199721060,61,43.0,52.0,9.0,0.0
2008-01-07 16:51:00,1199724660,59,43.0,55.0,8.0,0.0
2008-01-07 17:51:00,1199728260,59,44.0,58.0,7.0,0.0
2008-01-07 18:51:00,1199731860,56,44.0,64.0,8.0,0.0
2008-01-07 19:51:00,1199735460,56,44.0,64.0,7.0,0.0
2008-01-07 20:51:00,1199739060,56,44.0,64.0,7.0,0.0
2008-01-07 21:51:00,1199742660,59,46.0,62.0,9.0,0.0
2008-01-07 22:51:00,1199746260,59,46.0,62.0,9.0,0.0
2008-01-08 00:51:00,1199753460,58,46.0,65.0,6.0,0.0
2008-01-08 01:51:00,1199757060,56,46.0,69.0,6.0,0.0
2008-01-08 02:51:00,1199760660,56,46.0,69.0,7.0,0.0
2008-01-08 03:51:00,1199764260,55,45.0,69.0,6.0,0.0
2008-01-08 04:51:00,1199767860,54,46.0,75.0,7.0,0.0
2008-01-08 05:51:00,1199771460,53,45.0,74.0,5.0,0.0
2008-01-08 06:51:00,1199775060,53,46.0,77.0,7.0,0.0
2008-01-08 07:51:00,1199778660,53,46.0,77.0,5.0,0.0
2008-01-08 08:51:00,1199782260,54,46.0,75.0,9.0,0.0
2008-01-08 09:51:00,1199785860,56,47.0,72.0,12.0,0.0
2008-01-08 10:51:00,1199789460,58,47.0,67.0,13.0,0.0
2008-01-08 11:51:00,1199793060,59,47.0,64.0,16.0,0.0
2008-01-08 12:51:00,1199796660,61,48.0,62.0,14.0,0.0
2008-01-08 13:51:00,1199800260,62,48.0,60.0,9.0,0.0
2008-01-08 14:51:00,1199803860,64,48.0,56.0,7.0,0.0
2008-01-08 15:51:00,1199807460,62,47.0,58.0,8.0,0.0
2008-01-08 16:51:00,1199811060,60,46.0,60.0,8.0,0.0
2008-01-08 17:51:00,1199814660,61,47.0,60.0,6.0,0.0
2008-01-08 18:51:00,1199818260,58,46.0,65.0,5.0,0.0
2008-01-08 19:51:00,1199821860,56,45.0,67.0,7.0,0.0
2008-01-08 20:51:00,1199825460,54,45.0,72.0,8.0,0.0
2008-01-08 21:51:00,1199829060,53,46.0,77.0,8.0,0.0
2008-01-08 22:51:00,1199832660,52,46.0,80.0,9.0,0.0
2008-01-09 00:51:00,1199839860,52,46.0,80.0,8.0,0.0
2008-01-09 01:51:00,1199843460,51,46.0,83.0,8.0,0.0
2008-01-09 02:51:00,1199847060,51,46.0,83.0,10.0,0.0
2008-01-09 03:51:00,1199850660,50,46.0,86.0,10.0,0.0
2008-01-09 04:51:00,1199854260,50,46.0,86.0,8.0,0.0
2008-01-09 05:51:00,1199857860,51,46.0,83.0,6.0,0.0
2008-01-09 06:51:00,1199861460,50,46.0,86.0,10.0,0.0
2008-01-09 07:04:00,1199862240,50,46.0,87.0,15.0,0.0
2008-01-09 07:12:00,1199862720,50,46.0,87.0,10.0,0.0
2008-01-09 07:27:00,1199863620,50,46.0,87.0,8.0,0.0
2008-01-09 07:51:00,1199865060,50,46.0,86.0,13.0,0.0
2008-01-09 08:08:00,1199866080,50,46.0,87.0,13.0,0.0
2008-01-09 08:47:00,1199868420,50,46.0,87.0,12.0,0.0
2008-01-09 08:51:00,1199868660,50,47.0,89.0,13.0,0.0
2008-01-09 09:28:00,1199870880,50,46.0,87.0,12.0,0.0
2008-01-09 09:38:00,1199871480,52,48.0,88.0,12.0,0.0
2008-01-09 09:51:00,1199872260,51,48.0,89.0,13.0,0.0
2008-01-09 10:51:00,1199875860,55,51.0,86.0,13.0,0.0
2008-01-09 11:05:00,1199876700,55,52.0,88.0,12.0,0.0
2008-01-09 11:51:00,1199879460,62,54.0,75.0,17.0,0.0
2008-01-09 12:51:00,1199883060,65,51.0,61.0,20.0,0.0
2008-01-09 13:51:00,1199886660,65,36.0,34.0,24.0,0.0
2008-01-09 14:51:00,1199890260,61,0.0,34.0,29.0,0.0
2008-01-10 00:51:00,1199926260,50,23.0,35.0,13.0,0.0
2008-01-10 01:51:00,1199929860,48,22.0,36.0,12.0,0.0
2008-01-10 02:51:00,1199933460,47,20.0,34.0,15.0,0.0
2008-01-10 03:51:00,1199937060,46,20.0,35.0,14.0,0.0
2008-01-10 04:51:00,1199940660,45,20.0,37.0,14.0,0.0
2008-01-10 05:51:00,1199944260,44,22.0,42.0,10.0,0.0
2008-01-10 06:51:00,1199947860,43,24.0,47.0,12.0,0.0
2008-01-10 07:51:00,1199951460,42,24.0,49.0,14.0,0.0
2008-01-10 08:51:00,1199955060,42,24.0,49.0,8.0,0.0
2008-01-10 09:51:00,1199958660,43,23.0,45.0,6.0,0.0
2008-01-10 10:51:00,1199962260,44,25.0,47.0,13.0,0.0
2008-01-10 11:51:00,1199965860,44,25.0,47.0,9.0,0.0
2008-01-10 12:51:00,1199969460,46,25.0,44.0,7.0,0.0
2008-01-10 13:51:00,1199973060,48,25.0,41.0,6.0,0.0
2008-01-10 14:51:00,1199976660,50,24.0,36.0,6.0,0.0
2008-01-10 15:51:00,1199980260,50,21.0,32.0,0.0,0.0
2008-01-10 16:51:00,1199983860,51,20.0,29.0,0.0,0.0
2008-01-10 17:51:00,1199987460,51,19.0,28.0,0.0,0.0
2008-01-10 18:51:00,1199991060,50,24.0,36.0,6.0,0.0
2008-01-10 19:51:00,1199994660,50,23.0,35.0,6.0,0.0
2008-01-10 20:51:00,1199998260,49,22.0,35.0,7.0,0.0
2008-01-10 21:51:00,1200001860,47,27.0,46.0,8.0,0.0
2008-01-10 22:51:00,1200005460,46,31.0,56.0,7.0,0.0
2008-01-11 00:51:00,1200012660,44,0.0,63.0,10.0,0.0
2008-01-11 01:51:00,1200016260,44,33.0,65.0,14.0,0.0
2008-01-11 02:39:00,1200019140,43,34.0,70.0,9.0,0.0
2008-01-11 02:51:00,1200019860,43,34.0,71.0,7.0,0.0
2008-01-11 03:51:00,1200023460,42,35.0,76.0,12.0,0.1
2008-01-11 04:51:00,1200027060,42,35.0,76.0,8.0,0.1
2008-01-11 05:51:00,1200030660,41,36.0,82.0,7.0,0.2
2008-01-11 06:51:00,1200034260,41,37.0,86.0,10.0,0.1
2008-01-11 07:42:00,1200037320,43,37.0,81.0,10.0,0.1
2008-01-11 07:51:00,1200037860,42,38.0,85.0,16.0,0.1
2008-01-11 08:15:00,1200039300,43,39.0,87.0,12.0,0.1
2008-01-11 08:33:00,1200040380,43,39.0,87.0,5.0,0.1
2008-01-11 08:51:00,1200041460,44,41.0,89.0,6.0,0.2
2008-01-11 09:47:00,1200044820,45,41.0,87.0,10.0,0.0
2008-01-11 09:51:00,1200045060,45,42.0,90.0,9.0,0.0
2008-01-11 10:20:00,1200046800,46,43.0,87.0,5.0,0.0
2008-01-11 10:39:00,1200047940,48,45.0,87.0,7.0,0.0
2008-01-11 10:45:00,1200048300,46,45.0,93.0,7.0,0.0
2008-01-11 10:51:00,1200048660,48,45.0,87.0,6.0,0.0
2008-01-11 11:02:00,1200049320,48,45.0,87.0,8.0,0.0
2008-01-11 11:48:00,1200052080,54,52.0,94.0,8.0,0.0
2008-01-11 11:51:00,1200052260,55,51.0,86.0,8.0,0.0
2008-01-11 12:51:00,1200055860,53,50.0,89.0,9.0,0.0
2008-01-12 00:51:00,1200099060,50,36.0,59.0,12.0,0.0
2008-01-12 01:51:00,1200102660,48,34.0,58.0,13.0,0.0
2008-01-12 02:51:00,1200106260,48,0.0,54.0,7.0,0.0
2008-01-12 03:51:00,1200109860,48,30.0,50.0,9.0,0.0
2008-01-12 04:51:00,1200113460,47,31.0,54.0,10.0,0.0
2008-01-12 05:51:00,1200117060,46,31.0,56.0,8.0,0.0
2008-01-12 06:51:00,1200120660,45,31.0,58.0,9.0,0.0
2008-01-12 07:51:00,1200124260,44,31.0,60.0,8.0,0.0
2008-01-12 08:51:00,1200127860,44,28.0,53.0,8.0,0.0
2008-01-12 09:51:00,1200131460,45,28.0,52.0,10.0,0.0
2008-01-12 10:51:00,1200135060,47,28.0,48.0,15.0,0.0
2008-01-12 11:51:00,1200138660,47,27.0,46.0,12.0,0.0
2008-01-12 12:51:00,1200142260,47,28.0,48.0,14.0,0.0
2008-01-12 13:51:00,1200145860,48,28.0,46.0,14.0,0.0
2008-01-12 14:51:00,1200149460,47,28.0,48.0,14.0,0.0
2008-01-12 15:51:00,1200153060,47,27.0,46.0,9.0,0.0
2008-01-12 16:51:00,1200156660,47,27.0,46.0,14.0,0.0
2008-01-12 17:51:00,1200160260,46,26.0,46.0,13.0,0.0
2008-01-12 18:51:00,1200163860,45,26.0,48.0,14.0,0.0
2008-01-12 19:51:00,1200167460,45,25.0,46.0,9.0,0.0
2008-01-12 20:51:00,1200171060,44,25.0,47.0,10.0,0.0
2008-01-12 21:51:00,1200174660,44,25.0,47.0,8.0,0.0
2008-01-12 22:51:00,1200178260,43,26.0,51.0,5.0,0.0
2008-01-13 00:51:00,1200185460,41,30.0,65.0,0.0,0.0
2008-01-13 01:51:00,1200189060,40,31.0,70.0,3.0,0.0
2008-01-13 02:51:00,1200192660,41,26.0,55.0,7.0,0.0
2008-01-13 03:51:00,1200196260,40,26.0,58.0,6.0,0.0
2008-01-13 04:51:00,1200199860,40,26.0,58.0,8.0,0.0
2008-01-13 05:51:00,1200203460,39,27.0,62.0,5.0,0.0
2008-01-13 06:51:00,1200207060,38,27.0,65.0,7.0,0.0
2008-01-13 07:51:00,1200210660,38,27.0,65.0,12.0,0.0
2008-01-13 08:51:00,1200214260,38,28.0,68.0,6.0,0.0
2008-01-13 09:51:00,1200217860,39,29.0,67.0,8.0,0.0
2008-01-13 10:51:00,1200221460,41,28.0,60.0,13.0,0.0
2008-01-13 11:51:00,1200225060,42,27.0,55.0,16.0,0.0
2008-01-13 12:51:00,1200228660,43,28.0,56.0,14.0,0.0
2008-01-13 13:51:00,1200232260,46,26.0,46.0,16.0,0.0
2008-01-13 14:51:00,1200235860,43,27.0,53.0,20.0,0.0
2008-01-13 15:51:00,1200239460,43,30.0,60.0,20.0,0.0
2008-01-13 16:51:00,1200243060,43,0.0,65.0,15.0,0.0
2008-01-13 17:51:00,1200246660,44,33.0,65.0,12.0,0.0
2008-01-13 18:51:00,1200250260,44,31.0,60.0,13.0,0.0
2008-01-13 19:00:00,1200250800,45,30.0,57.0,14.0,0.0
2008-01-13 19:51:00,1200253860,44,0.0,63.0,13.0,0.0
2008-01-13 20:51:00,1200257460,44,34.0,68.0,10.0,0.0
2008-01-13 21:51:00,1200261060,45,34.0,65.0,12.0,0.0
2008-01-14 00:51:00,1200271860,38,33.0,83.0,20.0,0.1
2008-01-14 01:13:00,1200273180,37,0.0,81.0,20.0,0.0
2008-01-14 01:51:00,1200275460,36,0.0,86.0,12.0,0.1
2008-01-14 02:18:00,1200277080,36,30.0,81.0,12.0,0.0
2008-01-14 02:51:00,1200279060,34,31.0,89.0,9.0,0.1
2008-01-14 03:51:00,1200282660,35,0.0,89.0,13.0,0.0
2008-01-14 04:16:00,1200284160,36,0.0,87.0,14.0,0.0
2008-01-14 04:51:00,1200286260,36,0.0,86.0,13.0,0.0
2008-01-14 05:07:00,1200287220,36,0.0,87.0,15.0,0.0
2008-01-14 05:40:00,1200289200,36,0.0,87.0,13.0,0.0
2008-01-14 05:51:00,1200289860,36,0.0,86.0,13.0,0.0
2008-01-14 06:51:00,1200293460,37,31.0,79.0,10.0,0.0
2008-01-14 07:51:00,1200297060,37,31.0,79.0,10.0,0.0
2008-01-14 08:51:00,1200300660,37,31.0,79.0,9.0,0.0
2008-01-14 09:51:00,1200304260,37,31.0,79.0,10.0,0.0
2008-01-14 10:51:00,1200307860,38,31.0,76.0,10.0,0.0
2008-01-14 11:51:00,1200311460,38,31.0,76.0,7.0,0.0
2008-01-14 12:51:00,1200315060,38,30.0,73.0,10.0,0.0
2008-01-14 13:51:00,1200318660,38,30.0,73.0,8.0,0.0
2008-01-14 14:51:00,1200322260,39,30.0,70.0,7.0,0.0
2008-01-14 15:51:00,1200325860,39,30.0,70.0,8.0,0.0
2008-01-14 16:51:00,1200329460,39,30.0,70.0,6.0,0.0
2008-01-14 17:51:00,1200333060,39,30.0,70.0,0.0,0.0
2008-01-15 00:51:00,1200358260,37,0.0,82.0,14.0,0.0
2008-01-15 01:51:00,1200361860,38,31.0,76.0,15.0,0.0
2008-01-15 02:51:00,1200365460,38,30.0,73.0,15.0,0.0
2008-01-15 03:51:00,1200369060,38,31.0,76.0,10.0,0.0
2008-01-15 04:12:00,1200370320,36,30.0,81.0,10.0,0.0
2008-01-15 04:30:00,1200371400,36,30.0,81.0,12.0,0.0
2008-01-15 04:51:00,1200372660,36,30.0,79.0,9.0,0.0
2008-01-15 05:51:00,1200376260,36,29.0,76.0,10.0,0.0
2008-01-15 06:51:00,1200379860,36,27.0,70.0,12.0,0.0
2008-01-15 07:51:00,1200383460,36,26.0,67.0,12.0,0.0
2008-01-15 08:51:00,1200387060,35,24.0,64.0,16.0,0.0
2008-01-15 09:51:00,1200390660,35,24.0,64.0,15.0,0.0
2008-01-15 10:51:00,1200394260,36,25.0,64.0,10.0,0.0
2008-01-15 11:51:00,1200397860,37,23.0,57.0,10.0,0.0
2008-01-15 12:51:00,1200401460,37,23.0,57.0,8.0,0.0
2008-01-15 13:51:00,1200405060,39,23.0,53.0,10.0,0.0
2008-01-15 14:51:00,1200408660,39,22.0,50.0,15.0,0.0
2008-01-15 15:51:00,1200412260,37,24.0,59.0,15.0,0.0
2008-01-15 16:51:00,1200415860,38,22.0,53.0,15.0,0.0
2008-01-15 17:51:00,1200419460,38,24.0,57.0,16.0,0.0
2008-01-15 18:51:00,1200423060,36,25.0,64.0,17.0,0.0
2008-01-15 19:51:00,1200426660,36,26.0,67.0,16.0,0.0
2008-01-15 21:51:00,1200433860,36,25.0,64.0,21.0,0.0
2008-01-16 00:51:00,1200444660,34,21.0,59.0,21.0,0.0
2008-01-16 01:51:00,1200448260,33,20.0,59.0,17.0,0.0
2008-01-16 02:51:00,1200451860,32,17.0,54.0,18.0,0.0
2008-01-16 03:51:00,1200455460,31,17.0,57.0,15.0,0.0
2008-01-16 04:51:00,1200459060,31,18.0,59.0,20.0,0.0
2008-01-16 05:51:00,1200462660,31,19.0,61.0,16.0,0.0
2008-01-16 06:51:00,1200466260,31,18.0,59.0,20.0,0.0
2008-01-16 07:51:00,1200469860,32,19.0,59.0,21.0,0.0
2008-01-16 08:51:00,1200473460,32,18.0,56.0,17.0,0.0
2008-01-16 09:51:00,1200477060,33,18.0,54.0,21.0,0.0
2008-01-16 10:51:00,1200480660,34,16.0,48.0,18.0,0.0
2008-01-16 11:51:00,1200484260,36,16.0,44.0,13.0,0.0
2008-01-16 12:51:00,1200487860,37,16.0,42.0,13.0,0.0
2008-01-16 13:51:00,1200491460,38,16.0,41.0,16.0,0.0
2008-01-16 14:51:00,1200495060,40,17.0,40.0,17.0,0.0
2008-01-16 15:51:00,1200498660,40,18.0,41.0,18.0,0.0
2008-01-16 16:51:00,1200502260,39,17.0,41.0,18.0,0.0
2008-01-16 17:51:00,1200505860,38,17.0,43.0,15.0,0.0
2008-01-16 18:51:00,1200509460,37,16.0,42.0,18.0,0.0
2008-01-16 19:51:00,1200513060,36,15.0,43.0,13.0,0.0
2008-01-16 20:51:00,1200516660,36,16.0,44.0,13.0,0.0
2008-01-16 21:51:00,1200520260,35,16.0,46.0,8.0,0.0
2008-01-16 22:51:00,1200523860,34,16.0,48.0,7.0,0.0
2008-01-17 00:51:00,1200531060,32,14.0,47.0,5.0,0.0
2008-01-17 01:51:00,1200534660,30,14.0,51.0,5.0,0.0
2008-01-17 02:51:00,1200538260,31,14.0,50.0,5.0,0.0
2008-01-17 03:51:00,1200541860,32,16.0,52.0,5.0,0.0
2008-01-17 04:51:00,1200545460,32,16.0,52.0,3.0,0.0
2008-01-17 05:51:00,1200549060,31,13.0,47.0,5.0,0.0
2008-01-17 06:51:00,1200552660,31,16.0,54.0,7.0,0.0
2008-01-17 07:51:00,1200556260,30,16.0,55.0,8.0,0.0
2008-01-17 08:51:00,1200559860,32,16.0,52.0,9.0,0.0
2008-01-17 09:51:00,1200563460,32,16.0,52.0,9.0,0.0
2008-01-17 10:51:00,1200567060,34,18.0,52.0,7.0,0.0
2008-01-17 11:51:00,1200570660,36,18.0,48.0,8.0,0.0
2008-01-17 12:51:00,1200574260,38,21.0,51.0,8.0,0.0
2008-01-17 13:51:00,1200577860,38,21.0,51.0,9.0,0.0
2008-01-17 14:51:00,1200581460,40,23.0,51.0,10.0,0.0
2008-01-17 15:51:00,1200585060,41,24.0,51.0,12.0,0.0
2008-01-17 16:51:00,1200588660,39,24.0,55.0,8.0,0.0
2008-01-17 17:51:00,1200592260,40,25.0,55.0,10.0,0.0
2008-01-17 18:03:00,1200592980,37,27.0,65.0,14.0,0.0
2008-01-17 18:51:00,1200595860,36,28.0,73.0,12.0,0.0
2008-01-17 19:38:00,1200598680,36,28.0,75.0,12.0,0.0
2008-01-17 19:51:00,1200599460,36,30.0,79.0,12.0,0.0
2008-01-17 20:51:00,1200603060,36,31.0,82.0,8.0,0.0
2008-01-18 00:51:00,1200617460,37,34.0,89.0,15.0,0.1
2008-01-18 01:51:00,1200621060,38,35.0,89.0,13.0,0.1
2008-01-18 02:51:00,1200624660,39,36.0,89.0,9.0,0.1
2008-01-18 02:58:00,1200625080,39,37.0,93.0,9.0,0.0
2008-01-18 03:51:00,1200628260,40,37.0,89.0,13.0,0.1
2008-01-18 04:51:00,1200631860,40,38.0,93.0,14.0,0.1
2008-01-18 05:51:00,1200635460,40,38.0,93.0,13.0,0.0
2008-01-18 06:51:00,1200639060,41,39.0,93.0,9.0,0.0
2008-01-18 07:43:00,1200642180,39,37.0,93.0,15.0,0.0
2008-01-18 07:51:00,1200642660,39,36.0,89.0,15.0,0.0
2008-01-18 08:18:00,1200644280,39,36.0,87.0,13.0,0.0
2008-01-18 08:49:00,1200646140,39,37.0,93.0,12.0,0.0
2008-01-18 08:51:00,1200646260,40,37.0,89.0,10.0,0.0
2008-01-18 09:51:00,1200649860,41,36.0,82.0,12.0,0.0
2008-01-18 10:51:00,1200653460,44,35.0,71.0,13.0,0.0
2008-01-18 11:51:00,1200657060,46,34.0,63.0,16.0,0.0
2008-01-18 12:51:00,1200660660,48,30.0,50.0,14.0,0.0
2008-01-18 13:51:00,1200664260,48,26.0,42.0,22.0,0.0
