Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,900845,-,-,-,41.77,-87.74,-6,189,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Pressure,Wind Speed
2022,1,1,0,30,2.2,94.92,1.5,984,5.800000000000001
2022,1,1,1,30,2,93.65,1.1,985,5.7
2022,1,1,2,30,1.7000000000000002,93.04,0.7000000000000001,985,5.800000000000001
2022,1,1,3,30,1.6,91.45,0.4,985,6.4
2022,1,1,4,30,1.3,91.01,0,986,6.7
2022,1,1,5,30,1.1,89.47,-0.4,987,6.800000000000001
2022,1,1,6,30,1,87.61,-0.8,987,7
2022,1,1,7,30,1.1,85.09,-1.1,987,7.300000000000001
2022,1,1,8,30,1.3,83.37,-1.2000000000000002,988,7.1000000000000005
2022,1,1,9,30,1.4000000000000001,82.47,-1.3,989,7
2022,1,1,10,30,1.4000000000000001,81.27,-1.5,989,7.2
2022,1,1,11,30,1.2000000000000002,81.05,-1.7000000000000002,987,7.6000000000000005
2022,1,1,12,30,1,81.37,-1.8,986,7.800000000000001
2022,1,1,13,30,0.8,82.8,-1.8,986,7.800000000000001
2022,1,1,14,30,0.4,85.5,-1.7000000000000002,986,8
2022,1,1,15,30,0,87.78,-1.8,986,8.1
2022,1,1,16,30,-0.5,89.98,-1.9000000000000001,987,7.9
2022,1,1,17,30,-0.9,90.51,-2.3000000000000003,988,7.9
2022,1,1,18,30,-1.2000000000000002,89.54,-2.7,989,8.200000000000001
2022,1,1,19,30,-1.3,87.62,-3.1,988,8.3
2022,1,1,20,30,-1.6,87.66,-3.4000000000000004,989,8
2022,1,1,21,30,-2,88.38,-3.7,989,7.800000000000001
