Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,900845,-,-,-,41.77,-87.74,-6,189,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Pressure,Wind Speed
2000,1,1,0,30,-0.1,95.29,-0.8,993,6.2
2000,1,1,1,30,-0.2,96.36,-0.7000000000000001,993,6.4
2000,1,1,2,30,-0.30000000000000004,95.98,-0.9,993,6.300000000000001
2000,1,1,3,30,-0.5,96.24000000000001,-1,993,6
2000,1,1,4,30,-0.6000000000000001,96.08,-1.1,993,5.7
2000,1,1,5,30,-0.7000000000000001,96.38,-1.2000000000000002,993,5.300000000000001
2000,1,1,6,30,-0.7000000000000001,96.11,-1.2000000000000002,993,4.9
2000,1,1,7,30,-0.2,92.76,-1.2000000000000002,994,4.800000000000001
2000,1,1,8,30,0.9,87.45,-0.9,994,4.5
2000,1,1,9,30,2.2,82.31,-0.5,994,3.9000000000000004
2000,1,1,10,30,3.6,77.71000000000001,0.1,994,3.4000000000000004
2000,1,1,11,30,4.800000000000001,74.75,0.7000000000000001,993,3
2000,1,1,12,30,5.4,75.38,1.4000000000000001,992,2.3000000000000003
2000,1,1,13,30,5,83.79,2.5,992,1.7000000000000002
2000,1,1,14,30,4.2,87.21000000000001,2.3000000000000003,991,1.7000000000000002
2000,1,1,15,30,3.6,90.12,2.1,991,2
2000,1,1,16,30,3.4000000000000004,92.07000000000001,2.2,991,2.5
2000,1,1,17,30,3.4000000000000004,93.69,2.5,991,2.8000000000000003
2000,1,1,18,30,3.4000000000000004,95.56,2.8000000000000003,991,3.5
2000,1,1,19,30,3.1,99.08,3,990,3.8000000000000003
2000,1,1,20,30,3,100,3,989,3.9000000000000004
2000,1,1,21,30,3.3000000000000003,100,3.3000000000000003,989,4
2000,1,1,22,30,3.6,100,3.6,988,4
2000,1,1,23,30,4,100,4,988,4.1000000000000005
2000,1,2,0,30,4.7,100,4.7,988,4.7
2000,1,2,1,30,5.1000000000000005,100,5.1000000000000005,987,5.2
2000,1,2,2,30,5.1000000000000005,100,5.1000000000000005,985,5.2
2000,1,2,3,30,4.800000000000001,100,4.800000000000001,984,5.300000000000001
2000,1,2,4,30,4.6000000000000005,100,4.6000000000000005,983,5.4
2000,1,2,5,30,4.5,100,4.5,983,5.5
2000,1,2,6,30,4.4,100,4.4,982,5.6000000000000005
2000,1,2,7,30,4.9,99.02,4.800000000000001,981,6.1000000000000005
2000,1,2,8,30,6,96.61,5.5,981,6.7
2000,1,2,9,30,8,89.52,6.4,980,7.6000000000000005
2000,1,2,10,30,10.600000000000001,84.57000000000001,8.1,979,8.6
2000,1,2,11,30,12.600000000000001,81.60000000000001,9.5,979,8.700000000000001
2000,1,2,12,30,13.200000000000001,77.09,9.3,979,9
2000,1,2,13,30,12.8,71,7.7,979,9.4
2000,1,2,14,30,11.3,73.74,6.800000000000001,980,8.9
2000,1,2,15,30,8.9,80.34,5.7,981,8.1
2000,1,2,16,30,6.4,88.47,4.6000000000000005,983,7.1000000000000005
2000,1,2,17,30,5.300000000000001,90.81,3.9000000000000004,984,6.6000000000000005
2000,1,2,18,30,3.8000000000000003,97.84,3.5,987,5.1000000000000005
2000,1,2,19,30,3.1,99.8,3.1,988,4.2
2000,1,2,20,30,2.4000000000000004,100,2.4000000000000004,989,3.6
2000,1,2,21,30,1.8,100,1.8,990,3.5
2000,1,2,22,30,1.3,100,1.3,990,3.5
2000,1,2,23,30,1.2000000000000002,98.77,1,991,3.5
2000,1,3,0,30,1.4000000000000001,97.01,1,991,3.6
2000,1,3,1,30,1.8,95.19,1.1,991,4.3
2000,1,3,2,30,2,95.13,1.3,991,5
2000,1,3,3,30,2,95.19,1.3,992,4.9
2000,1,3,4,30,2.1,93.88,1.2000000000000002,992,4.7
2000,1,3,5,30,2,93.5,1.1,992,4.9
2000,1,3,6,30,1.9000000000000001,91.99,0.7000000000000001,992,5.1000000000000005
2000,1,3,7,30,1.8,90.31,0.4,991,5.4
2000,1,3,8,30,2,88.2,0.30000000000000004,990,5.2
2000,1,3,9,30,2.5,87.16,0.6000000000000001,990,4.7
2000,1,3,10,30,3.1,87.01,1.1,989,4.800000000000001
2000,1,3,11,30,3.2,90.77,1.8,988,4
2000,1,3,12,30,2.9000000000000004,93.37,1.9000000000000001,987,4
