Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,900845,-,-,-,41.77,-87.74,-6,189,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Pressure,Wind Speed
2020,1,1,0,30,-4,91.51,-5.2,987,4.3
2020,1,1,1,30,-4.1000000000000005,91.60000000000001,-5.300000000000001,987,4.1000000000000005
2020,1,1,2,30,-4.2,92.14,-5.300000000000001,987,4.1000000000000005
2020,1,1,3,30,-4.3,92.93,-5.300000000000001,987,4.2
2020,1,1,4,30,-4.4,93.38,-5.300000000000001,987,4.1000000000000005
2020,1,1,5,30,-4.5,94.08,-5.300000000000001,987,4
2020,1,1,6,30,-4.5,93.33,-5.4,987,4.1000000000000005
2020,1,1,7,30,-3.9000000000000004,89.04,-5.4,987,4.5
2020,1,1,8,30,-2.4000000000000004,83.01,-4.9,987,5.1000000000000005
2020,1,1,9,30,-0.6000000000000001,76.91,-4.1000000000000005,987,5.800000000000001
2020,1,1,10,30,1.2000000000000002,70.59,-3.6,986,6.4
2020,1,1,11,30,2.9000000000000004,65.12,-3,985,6.800000000000001
2020,1,1,12,30,4.2,62.52,-2.3000000000000003,983,6.9
2020,1,1,13,30,4.9,63.660000000000004,-1.4000000000000001,982,6.6000000000000005
2020,1,1,14,30,4.6000000000000005,69.62,-0.5,981,6.2
2020,1,1,15,30,3.6,77.25,0,981,6.1000000000000005
2020,1,1,16,30,3,81.14,0.1,981,6.5
2020,1,1,17,30,2.9000000000000004,83.10000000000001,0.30000000000000004,980,6.9
2020,1,1,18,30,2.8000000000000003,85,0.5,980,7.5
2020,1,1,19,30,2.6,87.08,0.7000000000000001,980,7.800000000000001
2020,1,1,20,30,2.6,87.39,0.7000000000000001,980,8
2020,1,1,21,30,2.4000000000000004,88.17,0.6000000000000001,980,8
2020,1,1,22,30,2.2,88.4,0.5,979,7.9
2020,1,1,23,30,1.9000000000000001,89.71000000000001,0.4,979,7.800000000000001
2020,1,2,0,30,1.7000000000000002,91.06,0.4,979,7.6000000000000005
2020,1,2,1,30,1.6,92.3,0.5,979,7.4
2020,1,2,2,30,1.5,93.83,0.6000000000000001,979,7.300000000000001
2020,1,2,3,30,1.4000000000000001,94.74,0.6000000000000001,979,7.300000000000001
2020,1,2,4,30,1.3,95.35000000000001,0.6000000000000001,979,7.300000000000001
2020,1,2,5,30,1.3,95.36,0.6000000000000001,979,7.2
2020,1,2,6,30,1.2000000000000002,96.15,0.7000000000000001,979,6.800000000000001
2020,1,2,7,30,1.7000000000000002,93.09,0.7000000000000001,979,7
2020,1,2,8,30,2.7,89.83,1.2000000000000002,980,7.4
2020,1,2,9,30,4.1000000000000005,86.85000000000001,2.1,980,7.2
2020,1,2,10,30,5.5,83.64,3,980,6.800000000000001
2020,1,2,11,30,6.4,83.09,3.7,980,6.2
2020,1,2,12,30,6.7,83.79,4.2,979,5.300000000000001
2020,1,2,13,30,6.6000000000000005,86.26,4.5,979,4.5
2020,1,2,14,30,6.1000000000000005,90.08,4.6000000000000005,980,3.9000000000000004
2020,1,2,15,30,4.9,96.16,4.3,980,3.4000000000000004
2020,1,2,16,30,4.1000000000000005,99.43,4,980,3.2
2020,1,2,17,30,4,100,4,981,3.2
2020,1,2,18,30,4.1000000000000005,100,4.1000000000000005,982,3.4000000000000004
2020,1,2,19,30,4.1000000000000005,100,4.1000000000000005,982,3.2
2020,1,2,20,30,3.9000000000000004,100,3.9000000000000004,983,2.9000000000000004
2020,1,2,21,30,3.8000000000000003,100,3.8000000000000003,983,2.8000000000000003
2020,1,2,22,30,3.6,100,3.6,983,2.8000000000000003
2020,1,2,23,30,3.3000000000000003,100,3.3000000000000003,983,2.8000000000000003
2020,1,3,0,30,2.8000000000000003,100,2.8000000000000003,984,2.5
2020,1,3,1,30,2.3000000000000003,100,2.3000000000000003,985,2.5
2020,1,3,2,30,1.8,100,1.8,985,3
2020,1,3,3,30,1.3,100,1.3,985,3.4000000000000004
2020,1,3,4,30,1,98.23,0.8,985,3.6
2020,1,3,5,30,0.8,95.59,0.2,986,3.6
2020,1,3,6,30,0.6000000000000001,92.92,-0.4,987,3.4000000000000004
2020,1,3,7,30,1.1,86.21000000000001,-0.9,987,3.3000000000000003
2020,1,3,8,30,2.1,79.96000000000001,-1,988,3.2
2020,1,3,9,30,2.9000000000000004,72.10000000000001,-1.6,988,2.9000000000000004
2020,1,3,10,30,3.5,67.77,-1.9000000000000001,987,2.7
2020,1,3,11,30,3.8000000000000003,67.12,-1.7000000000000002,987,2.6
2020,1,3,12,30,3.9000000000000004,67.23,-1.6,987,2.5
2020,1,3,13,30,3.7,68.15,-1.6,987,2.5
2020,1,3,14,30,3.1,71.11,-1.6,988,2.6
2020,1,3,15,30,1.9000000000000001,80.41,-1.1,988,2.6
2020,1,3,16,30,1.1,84.05,-1.3,989,2.7
2020,1,3,17,30,0.8,84.31,-1.5,989,2.8000000000000003
2020,1,3,18,30,0.4,85.96000000000001,-1.7000000000000002,989,2.4000000000000004
2020,1,3,19,30,0.2,86.62,-1.8,989,2.1
2020,1,3,20,30,0.1,87.03,-1.8,989,2.1
2020,1,3,21,30,0,87.65,-1.8,989,2.1
2020,1,3,22,30,-0.1,87.9,-1.9000000000000001,989,2.1
2020,1,3,23,30,-0.30000000000000004,88.44,-2,989,2.2
2020,1,4,0,30,-0.4,87.95,-2.2,989,2.3000000000000003
2020,1,4,1,30,-0.5,88.95,-2.1,990,2.4000000000000004
2020,1,4,2,30,-0.6000000000000001,89.7,-2.1,990,2.5
2020,1,4,3,30,-0.6000000000000001,89.79,-2.1,990,2.7
2020,1,4,4,30,-0.7000000000000001,90.69,-2,990,3.1
2020,1,4,5,30,-0.6000000000000001,90.62,-1.9000000000000001,991,3.5
2020,1,4,6,30,-0.5,90.59,-1.8,992,4
2020,1,4,7,30,-0.2,88.79,-1.8,992,4.5
2020,1,4,8,30,0.4,84.63,-1.9000000000000001,993,5
2020,1,4,9,30,1,76.46000000000001,-2.7,993,5.4
2020,1,4,10,30,1.3,71.29,-3.3000000000000003,993,5.6000000000000005
2020,1,4,11,30,1.3,69.79,-3.6,993,5.800000000000001
2020,1,4,12,30,1.1,69.34,-3.9000000000000004,993,5.9
2020,1,4,13,30,0.8,70.07000000000001,-4,994,6
