Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,900845,-,-,-,41.77,-87.74,-6,189,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Pressure,Wind Speed
2021,1,1,0,30,-4.3,86.58,-6.2,1004,3.3000000000000003
2021,1,1,1,30,-4,86.61,-5.9,1004,3.6
2021,1,1,2,30,-3.7,86.7,-5.6000000000000005,1004,3.7
2021,1,1,3,30,-3.3000000000000003,85.97,-5.300000000000001,1002,3.9000000000000004
2021,1,1,4,30,-3,85.52,-5.1000000000000005,1001,4.4
2021,1,1,5,30,-2.5,84.43,-4.800000000000001,999,5.2
2021,1,1,6,30,-2,84.56,-4.3,997,5.9
2021,1,1,7,30,-1.5,84.51,-3.8000000000000003,997,6.2
2021,1,1,8,30,-1.2000000000000002,85.62,-3.3000000000000003,997,6.5
2021,1,1,9,30,-1,87.22,-2.9000000000000004,996,6.800000000000001
2021,1,1,10,30,-0.6000000000000001,87.85000000000001,-2.4000000000000004,993,7
2021,1,1,11,30,0,88.56,-1.7000000000000002,991,7.2
2021,1,1,12,30,0.5,90.27,-0.9,989,7.1000000000000005
2021,1,1,13,30,0.7000000000000001,92.53,-0.4,988,7
2021,1,1,14,30,0.8,94.13,0,988,7.1000000000000005
2021,1,1,15,30,0.8,95.54,0.2,987,7.1000000000000005
2021,1,1,16,30,0.9,95.66,0.30000000000000004,987,6.800000000000001
2021,1,1,17,30,1,95.39,0.30000000000000004,987,6.6000000000000005
2021,1,1,18,30,0.9,96.02,0.30000000000000004,987,5.800000000000001
2021,1,1,19,30,0.8,96.33,0.30000000000000004,987,5.300000000000001
2021,1,1,20,30,0.7000000000000001,96.32000000000001,0.2,988,5.5
2021,1,1,21,30,0.6000000000000001,96.35000000000001,0.1,989,5.800000000000001
2021,1,1,22,30,0.5,95.58,-0.1,989,5.800000000000001
2021,1,1,23,30,0.2,95.91,-0.4,990,5.6000000000000005
2021,1,2,0,30,-0.1,96.64,-0.6000000000000001,991,5.2
2021,1,2,1,30,-0.8,98.94,-0.9,992,4.2
2021,1,2,2,30,-1.7000000000000002,99.33,-1.8,993,3.1
2021,1,2,3,30,-2.3000000000000003,97.71000000000001,-2.6,994,2.6
2021,1,2,4,30,-2.6,97.17,-3,995,2.7
2021,1,2,5,30,-2.5,95.8,-3.1,995,2.9000000000000004
2021,1,2,6,30,-2.3000000000000003,95.17,-3,996,2.8000000000000003
2021,1,2,7,30,-1.7000000000000002,91.93,-2.8000000000000003,996,2.6
2021,1,2,8,30,-1,91.05,-2.3000000000000003,997,2.5
2021,1,2,9,30,-0.4,89.55,-1.9000000000000001,997,2.2
