Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,900845,-,-,-,41.77,-87.74,-6,189,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Pressure,Wind Speed
1998,1,1,0,30,-10.600000000000001,86.91,-12.4,1002,6.5
1998,1,1,1,30,-10,86.18,-11.9,1001,7
1998,1,1,2,30,-9.4,84.9,-11.5,999,7.2
1998,1,1,3,30,-8.6,83.34,-10.9,998,7.5
1998,1,1,4,30,-7.7,82.54,-10.200000000000001,997,8.1
1998,1,1,5,30,-6.7,81.45,-9.3,996,8.9
1998,1,1,6,30,-5.800000000000001,81.48,-8.5,995,9.4
1998,1,1,7,30,-4.6000000000000005,80.29,-7.5,994,9.700000000000001
1998,1,1,8,30,-3.2,79.64,-6.2,994,9.8
1998,1,1,9,30,-1.6,79,-4.800000000000001,993,9.9
1998,1,1,10,30,-0.1,79.01,-3.3000000000000003,992,10
1998,1,1,11,30,1.3,79.14,-1.9000000000000001,991,10.3
1998,1,1,12,30,2.1,79.42,-1.1,991,10.200000000000001
1998,1,1,13,30,2.4000000000000004,80.02,-0.7000000000000001,990,9.8
1998,1,1,14,30,2.4000000000000004,81.43,-0.5,990,9.600000000000001
1998,1,1,15,30,2.3000000000000003,82.63,-0.4,990,9.600000000000001
1998,1,1,16,30,2.3000000000000003,82.96000000000001,-0.30000000000000004,991,9.5
1998,1,1,17,30,2.3000000000000003,83.59,-0.2,991,9.4
