Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,900845,-,-,-,41.77,-87.74,-6,189,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Pressure,Wind Speed
2008,1,1,0,30,-3,95.15,-3.7,989,7.9
2008,1,1,1,30,-3.8000000000000003,94.22,-4.6000000000000005,990,7.7
2008,1,1,2,30,-4.5,92.59,-5.5,991,7.5
2008,1,1,3,30,-5,90.52,-6.300000000000001,992,7.4
2008,1,1,4,30,-5.300000000000001,88.41,-6.9,993,7.300000000000001
2008,1,1,5,30,-5.6000000000000005,87.19,-7.4,994,7.1000000000000005
2008,1,1,6,30,-6,87.18,-7.800000000000001,995,6.9
2008,1,1,7,30,-6.2,85.85000000000001,-8.200000000000001,996,6.6000000000000005
2008,1,1,8,30,-6.1000000000000005,83.15,-8.5,996,6.4
2008,1,1,9,30,-5.800000000000001,80.79,-8.6,997,6.300000000000001
2008,1,1,10,30,-5.5,79.29,-8.5,997,6.4
2008,1,1,11,30,-5.4,79.09,-8.5,997,6.6000000000000005
2008,1,1,12,30,-5.6000000000000005,79.88,-8.5,998,6.9
2008,1,1,13,30,-5.9,79.81,-8.8,999,7.2
2008,1,1,14,30,-6.5,80.53,-9.3,1000,7.6000000000000005
2008,1,1,15,30,-7.300000000000001,82.04,-9.8,1001,7.9
2008,1,1,16,30,-8,82.84,-10.4,1002,8.200000000000001
2008,1,1,17,30,-8.4,81.12,-11.100000000000001,1002,8.4
2008,1,1,18,30,-9.8,85.03,-11.8,1003,8.5
2008,1,1,19,30,-10.700000000000001,85.36,-12.700000000000001,1004,8.4
2008,1,1,20,30,-11.3,84.91,-13.3,1004,8.200000000000001
2008,1,1,21,30,-11.8,85.58,-13.700000000000001,1005,7.9
2008,1,1,22,30,-12.200000000000001,86.60000000000001,-14,1005,7.6000000000000005
2008,1,1,23,30,-12.5,87.79,-14.100000000000001,1006,7.300000000000001
2008,1,2,0,30,-12.700000000000001,88.81,-14.200000000000001,1006,7
2008,1,2,1,30,-12.8,89.81,-14.100000000000001,1007,6.7
2008,1,2,2,30,-12.8,90.31,-14.100000000000001,1008,6.6000000000000005
2008,1,2,3,30,-12.8,90.99,-14,1008,6.4
2008,1,2,4,30,-12.8,91.60000000000001,-13.9,1009,6.300000000000001
2008,1,2,5,30,-12.9,92.52,-13.9,1009,6.1000000000000005
2008,1,2,6,30,-13,93.04,-13.9,1010,5.9
2008,1,2,7,30,-12.8,91.59,-13.9,1011,5.9
2008,1,2,8,30,-12,88.24,-13.5,1012,5.9
2008,1,2,9,30,-10.700000000000001,84.69,-12.8,1013,6
2008,1,2,10,30,-9.200000000000001,82.29,-11.700000000000001,1013,6
2008,1,2,11,30,-7.800000000000001,81.15,-10.5,1013,5.9
2008,1,2,12,30,-6.6000000000000005,80.14,-9.5,1012,5.7
2008,1,2,13,30,-5.9,80.24,-8.8,1013,5.6000000000000005
2008,1,2,14,30,-5.800000000000001,81.23,-8.5,1013,5.5
2008,1,2,15,30,-6.5,84.37,-8.700000000000001,1014,5.4
2008,1,2,16,30,-7.7,87.54,-9.4,1015,5.300000000000001
2008,1,2,17,30,-8.3,85.69,-10.3,1016,5.300000000000001
2008,1,2,18,30,-10.100000000000001,91.64,-11.200000000000001,1016,4.9
2008,1,2,19,30,-11.200000000000001,92.75,-12.100000000000001,1017,4.6000000000000005
2008,1,2,20,30,-12,92.54,-13,1016,4.1000000000000005
2008,1,2,21,30,-12.600000000000001,92.77,-13.5,1017,3.6
2008,1,2,22,30,-12.9,92.19,-13.9,1016,3.1
2008,1,2,23,30,-13.100000000000001,91.52,-14.200000000000001,1016,2.9000000000000004
2008,1,3,0,30,-13.3,91.22,-14.4,1016,2.8000000000000003
2008,1,3,1,30,-13.4,90.35000000000001,-14.600000000000001,1016,2.7
2008,1,3,2,30,-13.5,89.7,-14.8,1016,2.6
2008,1,3,3,30,-13.8,90.53,-15,1016,2.6
2008,1,3,4,30,-14,91.05,-15.100000000000001,1016,2.8000000000000003
2008,1,3,5,30,-14.200000000000001,92.16,-15.200000000000001,1016,3.1
2008,1,3,6,30,-14.200000000000001,92.34,-15.200000000000001,1016,3.4000000000000004
2008,1,3,7,30,-13.5,88.55,-15,1016,3.9000000000000004
