Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,900845,-,-,-,41.77,-87.74,-6,189,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Pressure,Wind Speed
2018,1,1,0,30,-18.3,89.92,-19.5,1015,5.800000000000001
2018,1,1,1,30,-18.6,90.3,-19.8,1015,5.7
2018,1,1,2,30,-19,92.41,-19.900000000000002,1015,5.6000000000000005
2018,1,1,3,30,-19.400000000000002,94.86,-20,1015,5.7
2018,1,1,4,30,-19.8,97.25,-20.1,1015,5.7
2018,1,1,5,30,-20.1,99.42,-20.200000000000003,1016,5.800000000000001
2018,1,1,6,30,-20.200000000000003,99.88,-20.200000000000003,1016,5.9
2018,1,1,7,30,-19.700000000000003,95.5,-20.200000000000003,1017,6.2
2018,1,1,8,30,-18.7,89.91,-19.900000000000002,1017,6.4
2018,1,1,9,30,-17.7,85.07000000000001,-19.6,1017,6.2
2018,1,1,10,30,-16.5,79.75,-19.200000000000003,1017,5.9
2018,1,1,11,30,-15.4,75.83,-18.7,1016,5.6000000000000005
2018,1,1,12,30,-14.5,73.19,-18.2,1016,5.4
2018,1,1,13,30,-13.8,71.49,-17.8,1016,5.1000000000000005
2018,1,1,14,30,-13.700000000000001,72.72,-17.5,1016,4.800000000000001
2018,1,1,15,30,-14.700000000000001,79.39,-17.5,1016,4.4
2018,1,1,16,30,-15.9,84.44,-17.900000000000002,1016,4.1000000000000005
2018,1,1,17,30,-16.5,87.51,-18.1,1017,4.1000000000000005
2018,1,1,18,30,-17.400000000000002,93.46000000000001,-18.2,1017,4.3
2018,1,1,19,30,-17.900000000000002,95.68,-18.400000000000002,1016,4.3
2018,1,1,20,30,-18,94.83,-18.6,1016,4.3
2018,1,1,21,30,-18,93.66,-18.8,1016,4.2
2018,1,1,22,30,-18.1,93.87,-18.8,1016,4.2
2018,1,1,23,30,-18.3,94.3,-19,1015,4.2
2018,1,2,0,30,-18.6,94.93,-19.200000000000003,1015,4.3
2018,1,2,1,30,-18.900000000000002,95.81,-19.400000000000002,1015,4.5
2018,1,2,2,30,-19.1,96.38,-19.5,1014,4.7
2018,1,2,3,30,-19.200000000000003,96.16,-19.700000000000003,1014,4.9
2018,1,2,4,30,-19.400000000000002,96.52,-19.8,1014,4.9
2018,1,2,5,30,-19.5,96.02,-20,1013,4.9
2018,1,2,6,30,-19.6,95.93,-20.1,1013,5
2018,1,2,7,30,-19.3,93.07000000000001,-20.1,1013,5.2
2018,1,2,8,30,-18.400000000000002,88.45,-19.8,1013,5.4
2018,1,2,9,30,-17.2,83.85000000000001,-19.3,1012,5.6000000000000005
2018,1,2,10,30,-15.5,78.27,-18.400000000000002,1012,5.9
2018,1,2,11,30,-13.8,74.34,-17.400000000000002,1010,6.300000000000001
2018,1,2,12,30,-12.600000000000001,71.38,-16.7,1009,6.7
