Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,900845,-,-,-,41.77,-87.74,-6,189,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Pressure,Wind Speed
2013,1,1,0,30,-6.2,76.93,-9.600000000000001,997,3.9000000000000004
2013,1,1,1,30,-6.5,78.04,-9.700000000000001,997,3.8000000000000003
2013,1,1,2,30,-7,80.55,-9.8,998,3.8000000000000003
2013,1,1,3,30,-7.800000000000001,84.71000000000001,-9.9,998,4
2013,1,1,4,30,-8.5,87.75,-10.200000000000001,998,4.1000000000000005
2013,1,1,5,30,-9.200000000000001,90.18,-10.5,998,4.2
2013,1,1,6,30,-9.600000000000001,90.35000000000001,-10.9,999,4.3
2013,1,1,7,30,-9.3,85.82000000000001,-11.200000000000001,999,4.5
2013,1,1,8,30,-8,77.48,-11.200000000000001,999,4.5
2013,1,1,9,30,-6.5,69.60000000000001,-11.100000000000001,1000,4
2013,1,1,10,30,-5.300000000000001,63.79,-11.100000000000001,1000,3.5
2013,1,1,11,30,-4.5,59.58,-11.200000000000001,999,3.3000000000000003
2013,1,1,12,30,-3.9000000000000004,55.660000000000004,-11.5,998,3.4000000000000004
2013,1,1,13,30,-3.8000000000000003,53.660000000000004,-11.8,998,3.5
2013,1,1,14,30,-4.3,54.46,-12.100000000000001,997,3.6
2013,1,1,15,30,-5.6000000000000005,57.980000000000004,-12.600000000000001,998,3.4000000000000004
2013,1,1,16,30,-7.1000000000000005,66.88,-12.200000000000001,998,3.4000000000000004
2013,1,1,17,30,-7.7,70.21000000000001,-12.200000000000001,998,3.5
2013,1,1,18,30,-8.8,75.62,-12.3,999,3.6
2013,1,1,19,30,-9.5,78.42,-12.600000000000001,999,3.6
2013,1,1,20,30,-10.100000000000001,79.89,-12.9,999,3.5
2013,1,1,21,30,-10.600000000000001,81.2,-13.200000000000001,999,3.4000000000000004
2013,1,1,22,30,-11,82.06,-13.5,999,3.2
2013,1,1,23,30,-11.200000000000001,82.05,-13.700000000000001,999,3.1
2013,1,2,0,30,-11.3,82.03,-13.8,999,3
2013,1,2,1,30,-11.3,82.04,-13.8,999,2.8000000000000003
2013,1,2,2,30,-11.200000000000001,82.05,-13.700000000000001,999,2.8000000000000003
2013,1,2,3,30,-11.100000000000001,82.61,-13.5,999,2.7
2013,1,2,4,30,-11,83.32000000000001,-13.3,999,2.5
2013,1,2,5,30,-10.9,83.72,-13.100000000000001,999,2.4000000000000004
2013,1,2,6,30,-10.600000000000001,82.41,-13,999,2.3000000000000003
2013,1,2,7,30,-9.700000000000001,77.74,-12.9,1000,2.6
2013,1,2,8,30,-8.1,70.09,-12.600000000000001,1000,3
2013,1,2,9,30,-6.4,62.870000000000005,-12.3,1000,3.5
2013,1,2,10,30,-4.800000000000001,57.46,-11.9,999,3.9000000000000004
2013,1,2,11,30,-3.5,54.49,-11.4,998,4.2
2013,1,2,12,30,-2.5,53.24,-10.700000000000001,998,4.4
2013,1,2,13,30,-1.9000000000000001,53.88,-10,997,4.5
2013,1,2,14,30,-1.8,56.84,-9.200000000000001,997,4.5
2013,1,2,15,30,-2.8000000000000003,63.97,-8.700000000000001,997,4.1000000000000005
2013,1,2,16,30,-3.8000000000000003,71.87,-8.1,998,4.1000000000000005
2013,1,2,17,30,-4.2,75.76,-7.800000000000001,998,4.4
2013,1,2,18,30,-4.800000000000001,80.96000000000001,-7.6000000000000005,997,5
2013,1,2,19,30,-5.2,84.75,-7.4,997,5.2
2013,1,2,20,30,-5.5,87.62,-7.2,997,5.4
2013,1,2,21,30,-5.6000000000000005,89.24,-7.1000000000000005,997,5.5
2013,1,2,22,30,-5.6000000000000005,90.53,-6.9,997,5.5
2013,1,2,23,30,-5.7,92.15,-6.800000000000001,997,5.300000000000001
2013,1,3,0,30,-5.800000000000001,93.04,-6.7,997,5.2
2013,1,3,1,30,-5.7,92.85000000000001,-6.7,997,5.1000000000000005
2013,1,3,2,30,-5.5,92.48,-6.5,997,5
2013,1,3,3,30,-5.1000000000000005,92.38,-6.1000000000000005,997,4.800000000000001
2013,1,3,4,30,-4.7,92.10000000000001,-5.800000000000001,997,4.5
2013,1,3,5,30,-4.6000000000000005,92.33,-5.7,997,4.2
2013,1,3,6,30,-4.3,90.63,-5.6000000000000005,997,4.5
2013,1,3,7,30,-3.5,86.64,-5.4,998,5.1000000000000005
2013,1,3,8,30,-2.5,82.06,-5.1000000000000005,998,5.6000000000000005
2013,1,3,9,30,-1.8,77.78,-5.2,999,5.800000000000001
2013,1,3,10,30,-1.2000000000000002,72.95,-5.4,999,5.9
2013,1,3,11,30,-0.7000000000000001,69.42,-5.6000000000000005,999,5.800000000000001
2013,1,3,12,30,-0.5,67.79,-5.7,999,5.800000000000001
2013,1,3,13,30,-0.5,67,-5.9,999,5.800000000000001
2013,1,3,14,30,-0.9,68.45,-6,999,5.6000000000000005
2013,1,3,15,30,-1.5,71.06,-6.1000000000000005,1000,5.4
