Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,900845,-,-,-,41.77,-87.74,-6,189,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Pressure,Wind Speed
2016,1,1,0,30,-7.4,93.76,-8.200000000000001,1001,6.300000000000001
2016,1,1,1,30,-8.1,95.11,-8.700000000000001,1001,5.9
2016,1,1,2,30,-8.9,94.23,-9.700000000000001,1000,5.5
2016,1,1,3,30,-9.4,93.01,-10.3,1000,5.4
2016,1,1,4,30,-9.600000000000001,91.59,-10.700000000000001,1000,5.4
2016,1,1,5,30,-9.4,89.66,-10.8,1000,5.5
2016,1,1,6,30,-8.700000000000001,87.56,-10.4,1000,5.5
2016,1,1,7,30,-7.800000000000001,85.39,-9.8,1000,5.6000000000000005
2016,1,1,8,30,-6.7,83.85000000000001,-9,1000,5.6000000000000005
2016,1,1,9,30,-5.5,83.33,-7.9,1000,5.7
2016,1,1,10,30,-4.3,82.93,-6.800000000000001,1000,5.9
2016,1,1,11,30,-3.5,82.86,-6,999,6.2
2016,1,1,12,30,-2.9000000000000004,83.07000000000001,-5.4,998,6.300000000000001
2016,1,1,13,30,-2.6,85.12,-4.800000000000001,998,6.2
2016,1,1,14,30,-2.5,87.31,-4.3,998,6.2
2016,1,1,15,30,-2.7,89.69,-4.2,997,6.1000000000000005
2016,1,1,16,30,-3.1,91.47,-4.3,998,6
2016,1,1,17,30,-3.2,90.77,-4.5,998,5.9
2016,1,1,18,30,-3.4000000000000004,91.62,-4.6000000000000005,997,6.300000000000001
2016,1,1,19,30,-3.6,91.71000000000001,-4.800000000000001,997,6.5
2016,1,1,20,30,-3.8000000000000003,91.60000000000001,-5,997,6.300000000000001
2016,1,1,21,30,-4,92.8,-5,996,5.800000000000001
2016,1,1,22,30,-4,92.04,-5.1000000000000005,996,5.6000000000000005
2016,1,1,23,30,-3.9000000000000004,91.46000000000001,-5.1000000000000005,996,5.2
2016,1,2,0,30,-4,91.69,-5.2,996,4.7
2016,1,2,1,30,-4.3,91.7,-5.4,997,4.2
2016,1,2,2,30,-4.800000000000001,91.78,-5.9,997,3.7
2016,1,2,3,30,-5.7,93.59,-6.6000000000000005,997,3.5
2016,1,2,4,30,-6.800000000000001,95.07000000000001,-7.5,997,3.4000000000000004
2016,1,2,5,30,-8,95.92,-8.5,997,3.5
2016,1,2,6,30,-8.700000000000001,95.14,-9.3,997,3.7
2016,1,2,7,30,-8.4,91.47,-9.5,998,4.1000000000000005
2016,1,2,8,30,-7,87.81,-8.700000000000001,998,4.4
2016,1,2,9,30,-5.5,87.57000000000001,-7.2,998,4.5
2016,1,2,10,30,-4.1000000000000005,86.29,-6,997,4.7
2016,1,2,11,30,-2.9000000000000004,86.33,-4.9,996,5.300000000000001
2016,1,2,12,30,-2,87.2,-3.8000000000000003,995,5.9
2016,1,2,13,30,-1.6,88.76,-3.2,994,6.300000000000001
2016,1,2,14,30,-1.7000000000000002,91.08,-3,993,6.300000000000001
2016,1,2,15,30,-2.2,93.23,-3.1,993,6.2
2016,1,2,16,30,-2.9000000000000004,92.51,-3.9000000000000004,993,6.5
2016,1,2,17,30,-3.2,91.07000000000001,-4.4,992,6.7
2016,1,2,18,30,-3.4000000000000004,91.11,-4.6000000000000005,992,7.1000000000000005
2016,1,2,19,30,-3.7,91.66,-4.9,992,7.1000000000000005
2016,1,2,20,30,-3.9000000000000004,91.85000000000001,-5,992,6.9
2016,1,2,21,30,-4.3,93.26,-5.2,992,6.5
2016,1,2,22,30,-4.800000000000001,94.42,-5.6000000000000005,992,6
2016,1,2,23,30,-5.4,94.87,-6.1000000000000005,992,5.4
2016,1,3,0,30,-6.2,95.3,-6.800000000000001,992,5
2016,1,3,1,30,-6.9,94.81,-7.6000000000000005,993,4.800000000000001
2016,1,3,2,30,-7.4,93.82000000000001,-8.200000000000001,993,4.7
2016,1,3,3,30,-7.9,93.84,-8.700000000000001,994,4.6000000000000005
2016,1,3,4,30,-8,92.31,-9,994,4.6000000000000005
2016,1,3,5,30,-8,91.83,-9.1,995,4.5
2016,1,3,6,30,-7.9,91.22,-9.1,996,4.3
2016,1,3,7,30,-7.1000000000000005,85.60000000000001,-9.1,996,4.2
2016,1,3,8,30,-5.1000000000000005,79.96000000000001,-8,997,4.5
2016,1,3,9,30,-3.3000000000000003,81.35000000000001,-6,998,4.9
2016,1,3,10,30,-2.3000000000000003,82.17,-4.9,999,4.9
2016,1,3,11,30,-1.5,82.04,-4.2,999,5.2
2016,1,3,12,30,-1.2000000000000002,81.73,-3.9000000000000004,999,5.4
2016,1,3,13,30,-1.3,80.49,-4.2,999,5.300000000000001
2016,1,3,14,30,-1.8,82.13,-4.4,1000,5
2016,1,3,15,30,-2.9000000000000004,86.23,-4.9,1000,4.5
2016,1,3,16,30,-4,86.78,-5.9,1001,4.2
2016,1,3,17,30,-4.4,84.48,-6.6000000000000005,1001,4.1000000000000005
2016,1,3,18,30,-4.800000000000001,85.72,-6.800000000000001,1001,4.3
2016,1,3,19,30,-4.9,86.21000000000001,-6.800000000000001,1002,4.5
2016,1,3,20,30,-5,86.73,-6.9,1002,4.5
