Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,900845,-,-,-,41.77,-87.74,-6,189,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Pressure,Wind Speed
2004,1,1,0,30,-1.3,74.27,-5.300000000000001,1003,1.7000000000000002
2004,1,1,1,30,-1.1,75.5,-4.9,1003,1.9000000000000001
2004,1,1,2,30,-0.8,77.3,-4.3,1003,2.3000000000000003
2004,1,1,3,30,-0.6000000000000001,80.18,-3.6,1003,2.8000000000000003
2004,1,1,4,30,-0.5,82.87,-3.1,1002,3.4000000000000004
2004,1,1,5,30,-0.5,85.56,-2.6,1002,4
2004,1,1,6,30,-0.5,87.24,-2.4000000000000004,1002,4.5
2004,1,1,7,30,-0.1,85.67,-2.2,1002,5
2004,1,1,8,30,0.7000000000000001,82.56,-1.9000000000000001,1001,5.300000000000001
2004,1,1,9,30,1.7000000000000002,80.7,-1.3,1000,5.4
2004,1,1,10,30,2.8000000000000003,80.44,-0.2,998,5.5
2004,1,1,11,30,3.9000000000000004,81.38,1,996,5.6000000000000005
2004,1,1,12,30,4.800000000000001,83.72,2.3000000000000003,995,5.6000000000000005
2004,1,1,13,30,5.1000000000000005,87.13,3.1,994,5.4
2004,1,1,14,30,4.800000000000001,91.25,3.5,993,5.300000000000001
2004,1,1,15,30,4.7,92.87,3.6,992,5.6000000000000005
2004,1,1,16,30,4.9,93.01,3.9000000000000004,991,6.2
2004,1,1,17,30,5.1000000000000005,95,4.4,991,6.4
2004,1,1,18,30,5.2,97.87,4.9,990,6.2
2004,1,1,19,30,5.5,99.23,5.4,990,6.300000000000001
2004,1,1,20,30,6,99.51,5.9,990,6.300000000000001
2004,1,1,21,30,6.2,100,6.2,990,5.9
2004,1,1,22,30,5.7,100,5.7,990,4.800000000000001
2004,1,1,23,30,4.800000000000001,100,4.800000000000001,990,4.1000000000000005
2004,1,2,0,30,4,100,4,991,3.8000000000000003
2004,1,2,1,30,3.1,100,3.1,991,3.6
2004,1,2,2,30,2.2,100,2.2,991,3.3000000000000003
2004,1,2,3,30,1.6,100,1.6,991,2.7
2004,1,2,4,30,1.2000000000000002,99.84,1.2000000000000002,991,2.1
2004,1,2,5,30,1.1,98.68,0.9,991,2
2004,1,2,6,30,1,99.02,0.9,992,2.3000000000000003
2004,1,2,7,30,1.4000000000000001,96.4,0.9,992,2.7
2004,1,2,8,30,2.3000000000000003,93.45,1.4000000000000001,991,3
2004,1,2,9,30,3.6,91.48,2.3000000000000003,990,3.4000000000000004
2004,1,2,10,30,5,91.51,3.7,989,3.6
2004,1,2,11,30,6.6000000000000005,91.02,5.2,987,3.8000000000000003
2004,1,2,12,30,8.1,91.76,6.800000000000001,985,3.9000000000000004
2004,1,2,13,30,9.200000000000001,94.76,8.4,984,4
2004,1,2,14,30,10.4,95.68,9.700000000000001,983,5
2004,1,2,15,30,11.600000000000001,99.39,11.5,982,6.2
2004,1,2,16,30,12.3,100,12.3,981,6.9
2004,1,2,17,30,12.4,100,12.4,981,7
2004,1,2,18,30,12.4,100,12.4,981,7
2004,1,2,19,30,12.100000000000001,100,12.100000000000001,981,6.9
2004,1,2,20,30,11.5,100,11.5,982,6.1000000000000005
2004,1,2,21,30,10.700000000000001,100,10.700000000000001,982,5.4
2004,1,2,22,30,9.700000000000001,100,9.700000000000001,983,5
2004,1,2,23,30,8.4,100,8.4,984,4.7
2004,1,3,0,30,7,100,7,985,4.5
2004,1,3,1,30,6,100,6,986,4
2004,1,3,2,30,5.1000000000000005,100,5.1000000000000005,987,3.7
2004,1,3,3,30,4.3,99.99000000000001,4.3,987,3.4000000000000004
2004,1,3,4,30,3.7,98.43,3.5,988,3.3000000000000003
2004,1,3,5,30,3.1,96.2,2.6,989,3.2
2004,1,3,6,30,2.7,92.33,1.6,989,3
2004,1,3,7,30,2.8000000000000003,86.5,0.8,990,3.2
2004,1,3,8,30,3.3000000000000003,81.15,0.4,991,4
2004,1,3,9,30,3.5,75.47,-0.4,992,4.9
2004,1,3,10,30,3.5,69.04,-1.6,992,5.6000000000000005
2004,1,3,11,30,3.4000000000000004,64.62,-2.6,991,5.9
2004,1,3,12,30,3,64.47,-3.1,991,5.800000000000001
2004,1,3,13,30,2.4000000000000004,67.81,-2.9000000000000004,992,5.4
2004,1,3,14,30,1.7000000000000002,72.82000000000001,-2.7,992,5.1000000000000005
2004,1,3,15,30,1,77.69,-2.5,993,5
2004,1,3,16,30,0.4,80.7,-2.5,994,4.9
2004,1,3,17,30,0.2,80.41,-2.8000000000000003,994,4.9
2004,1,3,18,30,-0.1,81.41,-2.9000000000000004,995,4.9
2004,1,3,19,30,-0.2,81.96000000000001,-2.9000000000000004,996,4.800000000000001
2004,1,3,20,30,-0.30000000000000004,82.61,-2.9000000000000004,996,4.800000000000001
2004,1,3,21,30,-0.4,82.39,-3,996,4.9
2004,1,3,22,30,-0.5,81.54,-3.3000000000000003,996,5.2
2004,1,3,23,30,-0.5,80.23,-3.5,995,5.7
2004,1,4,0,30,-0.5,79.07000000000001,-3.7,995,5.9
2004,1,4,1,30,-0.4,77.49,-3.9000000000000004,995,5.4
2004,1,4,2,30,-0.4,77.18,-3.9000000000000004,995,5.2
2004,1,4,3,30,-0.30000000000000004,77.09,-3.8000000000000003,995,5.5
2004,1,4,4,30,-0.2,77.82000000000001,-3.6,994,5.6000000000000005
2004,1,4,5,30,-0.1,78.16,-3.4000000000000004,994,6.1000000000000005
2004,1,4,6,30,0.1,77.82000000000001,-3.3000000000000003,994,6.5
2004,1,4,7,30,0.2,78.62,-3.1,993,7
2004,1,4,8,30,0.2,80.12,-2.8000000000000003,994,6.9
2004,1,4,9,30,0.2,80.33,-2.8000000000000003,995,7
2004,1,4,10,30,0.1,80.82000000000001,-2.8000000000000003,994,7.9
2004,1,4,11,30,0.1,80.56,-2.8000000000000003,993,8.4
2004,1,4,12,30,0,81.85000000000001,-2.7,992,8.9
2004,1,4,13,30,-0.1,82.4,-2.7,990,9.200000000000001
2004,1,4,14,30,-0.30000000000000004,84.28,-2.6,990,8.8
2004,1,4,15,30,-0.5,86.04,-2.5,990,7.9
2004,1,4,16,30,-0.7000000000000001,88.29,-2.4000000000000004,990,7.4
2004,1,4,17,30,-0.7000000000000001,89.23,-2.3000000000000003,990,7.4
2004,1,4,18,30,-0.6000000000000001,89.18,-2.2,991,7.1000000000000005
2004,1,4,19,30,-0.7000000000000001,89.78,-2.2,991,6.9
2004,1,4,20,30,-0.7000000000000001,88.96000000000001,-2.3000000000000003,991,6.9
2004,1,4,21,30,-0.8,88.11,-2.5,991,6.7
2004,1,4,22,30,-1,88.09,-2.7,991,6.1000000000000005
2004,1,4,23,30,-1.1,87.76,-2.9000000000000004,992,5.6000000000000005
2004,1,5,0,30,-1.2000000000000002,87.78,-3,993,5.4
2004,1,5,1,30,-1.3,87.96000000000001,-3,994,5.5
2004,1,5,2,30,-1.4000000000000001,87.92,-3.1,994,5.6000000000000005
2004,1,5,3,30,-1.6,88.44,-3.3000000000000003,994,5.5
2004,1,5,4,30,-1.8,88.88,-3.4000000000000004,995,5.300000000000001
2004,1,5,5,30,-2.1,89.34,-3.6,996,5.300000000000001
2004,1,5,6,30,-2.5,89.73,-4,997,5.300000000000001
2004,1,5,7,30,-2.6,87.63,-4.4,997,5.7
2004,1,5,8,30,-2.6,85.59,-4.7,998,6.1000000000000005
2004,1,5,9,30,-2.5,82.32000000000001,-5.1000000000000005,999,6.4
2004,1,5,10,30,-2.6,80.23,-5.5,999,6.5
2004,1,5,11,30,-2.7,78.03,-6,999,6.5
2004,1,5,12,30,-2.9000000000000004,76.25,-6.5,999,6.4
2004,1,5,13,30,-3.5,76.85000000000001,-7,1000,6.4
2004,1,5,14,30,-4.4,77.65,-7.7,1000,6.5
2004,1,5,15,30,-5.5,78.23,-8.700000000000001,1001,6.5
2004,1,5,16,30,-6.5,77.28,-9.8,1002,6.5
2004,1,5,17,30,-7,73.03,-11,1002,6.6000000000000005
2004,1,5,18,30,-8.4,73.21000000000001,-12.3,1003,6.7
2004,1,5,19,30,-9.5,71.3,-13.700000000000001,1003,6.6000000000000005
2004,1,5,20,30,-10.8,70.87,-15.100000000000001,1004,6.6000000000000005
2004,1,5,21,30,-11.8,69.79,-16.2,1004,6.7
2004,1,5,22,30,-12.5,69.55,-16.900000000000002,1005,7.2
